Formula,Type,Crystal system,Ionic conductivity (S/cm),Reference,Spacegroup,Unnamed: 6,Reference index,Source,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,compound possible,max ionic char,avg ionic char,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
Na3.1Sc0.1Zr1.9(SiO4)2(PO4),NASICON,Monoclinic,0.00132,"1,14",15.0,,69.0,10.1016/j.ssi.2015.09.015,Na3.1 Sc0.1 Zr1.9 Si2 O12 P1,8.0,40.0,32.0,12.497512437810943,5.83208336427316,8.0,2.0,87.0,85.0,68.35323383084577,25.641939555951588,87.0,15.9994,91.224,75.22460000000001,26.27995213771144,13.290168409098783,15.9994,54.8,2128.0,2073.2,483.74114427860695,563.545813222445,54.8,1.0,16.0,15.0,12.238805970149253,5.11620999480211,16.0,2.0,5.0,3.0,2.5970149253731343,0.7128536422365782,2.0,66.0,175.0,109.0,98.76119402985073,39.11784361773223,66.0,0.93,3.44,2.51,2.6276616915422886,0.9699561892032375,3.44,1.0,2.0,1.0,1.845771144278607,0.2608846315685256,2.0,0.0,4.0,4.0,2.7363184079601988,1.5351105170664092,4.0,0.0,2.0,2.0,0.19402985074626863,0.34944679587138927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.776119402985074,1.4836266429048788,6.0,0.0,1.0,1.0,0.15422885572139303,0.2608846315685255,0.0,0.0,4.0,4.0,1.7412935323383083,0.8836414940224253,2.0,0.0,9.0,9.0,0.8009950248756217,1.4425880547511196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6965174129353233,1.3549664612262071,2.0,9.105,29.2433333333,20.1383333333,15.405899076041292,7.523461583332889,9.105,0.0,1.625,1.625,0.15776119402985075,0.2684294943194475,0.0,0.0,6.35e-06,6.35e-06,3.1592039800995024e-08,6.286973094725377e-08,0.0,2.0,229.0,227.0,84.47263681592038,94.74072423949902,12.0,6,0.6336793089547436,0.602226689407209,0.597179929050394,0.5970219935606241,0.5970150059821467,True,0.792997622442975,0.15708836276783172,0.38645833333333335,0.5729166666666666,0.040625,0.0
Na3.2Sc0.2Zr1.8(SiO4)2(PO4),NASICON,Monoclinic,0.0019,"1,14",15.0,,70.0,10.1021/acs.inorgchem.5b00184,Na3.2 Sc0.2 Zr1.8 Si2 O12 P1,8.0,40.0,32.0,12.396039603960396,5.665326928732478,8.0,2.0,87.0,85.0,67.86138613861387,26.245466130771497,87.0,15.9994,91.224,75.22460000000001,26.034614163168314,12.887730057837466,15.9994,54.8,2128.0,2073.2,481.62792079207924,558.4839917655132,54.8,1.0,16.0,15.0,12.178217821782178,5.180864621115576,16.0,2.0,5.0,3.0,2.5940594059405946,0.7058131555729832,2.0,66.0,175.0,109.0,99.06930693069307,39.29026566022939,66.0,0.93,3.44,2.51,2.6194059405940595,0.9749632388981471,3.44,1.0,2.0,1.0,1.8415841584158419,0.2666405254386823,2.0,0.0,4.0,4.0,2.722772277227723,1.5449465738653072,4.0,0.0,2.0,2.0,0.18811881188118815,0.3389863738849133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.752475247524752,1.5067150279384376,6.0,0.0,1.0,1.0,0.15841584158415842,0.26664052543868244,0.0,0.0,4.0,4.0,1.7326732673267327,0.8920694049602982,2.0,0.0,9.0,9.0,0.801980198019802,1.4451524360356829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6930693069306932,1.359866679737281,2.0,9.105,29.2433333333,20.1383333333,15.469648750582179,7.561958911582786,9.105,0.0,1.625,1.625,0.156980198019802,0.2673326144495638,0.0,0.0,6.35e-06,6.35e-06,6.287128712871288e-08,1.2449759827467895e-07,0.0,2.0,229.0,227.0,85.18811881188118,95.19262817370847,12.0,6,0.6311056051676549,0.5994656853605465,0.5942442851776475,0.5940679940098069,0.5940595152897331,True,0.792997622442975,0.15803893534160612,0.38750000000000007,0.5729166666666667,0.03958333333333334,0.0
Na3.4Sc0.4Zr1.6(SiO4)2(PO4) ,NASICON,Monoclinic,0.004,"1,14",15.0,,71.0,10.1021/acs.chemmater.5b02429,Na3.4 Sc0.4 Zr1.6 Si2 O12 P1,8.0,40.0,32.0,12.19607843137255,5.335255670895811,8.0,2.0,87.0,85.0,66.8921568627451,27.41349480968859,87.0,15.9994,91.224,75.22460000000001,25.551154036862744,12.091152609381009,15.9994,54.8,2128.0,2073.2,477.4636274509804,548.4848519800078,54.8,1.0,16.0,15.0,12.058823529411766,5.305651672433679,16.0,2.0,5.0,3.0,2.588235294117647,0.6920415224913496,2.0,66.0,175.0,109.0,99.6764705882353,39.61937716262976,66.0,0.93,3.44,2.51,2.603137254901961,0.9845444059976933,3.44,1.0,2.0,1.0,1.8333333333333335,0.2777777777777777,2.0,0.0,4.0,4.0,2.696078431372549,1.5638216070742024,4.0,0.0,2.0,2.0,0.17647058823529413,0.3183391003460208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.705882352941177,1.5513264129181084,6.0,0.0,1.0,1.0,0.16666666666666669,0.2777777777777778,0.0,0.0,4.0,4.0,1.715686274509804,0.9083044982698961,2.0,0.0,9.0,9.0,0.8039215686274511,1.4502114571318727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.686274509803922,1.369473279507882,2.0,9.105,29.2433333333,20.1383333333,15.595273109236278,7.635615422630912,9.105,0.0,1.625,1.625,0.15544117647058825,0.26516435986159176,0.0,0.0,6.35e-06,6.35e-06,1.2450980392156864e-07,2.441368704344483e-07,0.0,2.0,229.0,227.0,86.59803921568628,96.05632449058055,12.0,6,0.6263777586260113,0.594129201086038,0.5884704881386474,0.5882479766908938,0.5882354913182567,True,0.792997622442975,0.1598626174751441,0.38958333333333334,0.5729166666666667,0.0375,0.0
Na3.5Sc0.5Zr1.5(SiO4)2(PO4) ,NASICON,Monoclinic,0.0038,"1,14",15.0,,72.0,10.1007/s41918-020-00076-1,Na3.5 Sc0.5 Zr1.5 Si2 O12 P1,8.0,40.0,32.0,12.097560975609756,5.171921475312314,8.0,2.0,87.0,85.0,66.41463414634147,27.978584176085665,87.0,15.9994,91.224,75.22460000000001,25.31296148682927,11.696966884473527,15.9994,54.8,2128.0,2073.2,475.41195121951216,543.5465556216539,54.8,1.0,16.0,15.0,12.0,5.365853658536586,16.0,2.0,5.0,3.0,2.5853658536585367,0.6853063652587745,2.0,66.0,175.0,109.0,99.97560975609755,39.7763236168947,66.0,0.93,3.44,2.51,2.5951219512195123,0.9891255205234979,3.44,1.0,2.0,1.0,1.829268292682927,0.2831647828673408,2.0,0.0,4.0,4.0,2.682926829268293,1.5728732897085071,4.0,0.0,2.0,2.0,0.17073170731707318,0.3081499107674004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.682926829268292,1.5728732897085067,6.0,0.0,1.0,1.0,0.17073170731707318,0.2831647828673409,0.0,0.0,4.0,4.0,1.7073170731707317,0.9161213563355146,2.0,0.0,9.0,9.0,0.8048780487804879,1.4527067221891732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.682926829268293,1.3741820345032718,2.0,9.105,29.2433333333,20.1383333333,15.657166085939025,7.670828588416421,9.105,0.0,1.625,1.625,0.15468292682926832,0.2640928019036288,0.0,0.0,6.35e-06,6.35e-06,1.548780487804878e-07,3.0220107079119575e-07,0.0,2.0,229.0,227.0,87.29268292682927,96.46876859012491,12.0,6,0.6242187264424257,0.5915530488268386,0.5856318361185693,0.5853812088022743,0.5853661154742228,True,0.792997622442975,0.16073696339123306,0.39062500000000006,0.5729166666666667,0.036458333333333336,0.0
Na3.6Sc0.6Zr1.4(SiO4)2(PO4) ,NASICON,Trigonal,0.00175,"1,14",167.0,,73.0,10.1063/1.5019179,Na3.6 Sc0.6 Zr1.4 Si2 O12 P1,8.0,40.0,32.0,11.999999999999998,5.0097087378640754,8.0,2.0,87.0,85.0,65.94174757281553,28.531435573569617,87.0,15.9994,91.224,75.22460000000001,25.07708148582524,11.305485608822694,15.9994,54.8,2128.0,2073.2,473.3801941747572,538.6484682816475,54.8,1.0,16.0,15.0,11.941747572815533,5.424639457064757,16.0,2.0,5.0,3.0,2.58252427184466,0.678669054576303,2.0,66.0,175.0,109.0,100.27184466019416,39.92836271090584,66.0,0.93,3.44,2.51,2.5871844660194174,0.9935714958997075,3.44,1.0,2.0,1.0,1.8252427184466018,0.2884343481949289,2.0,0.0,4.0,4.0,2.669902912621359,1.5816759355264398,4.0,0.0,2.0,2.0,0.16504854368932037,0.2980488264680931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.660194174757281,1.5939296823451787,6.0,0.0,1.0,1.0,0.17475728155339806,0.2884343481949288,0.0,0.0,4.0,4.0,1.6990291262135921,0.9237439909510793,2.0,0.0,9.0,9.0,0.8058252427184465,1.4551795645206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.679611650485437,1.378829295880856,2.0,9.105,29.2433333333,20.1383333333,15.718458159955338,7.70499979800622,9.105,0.0,1.625,1.625,0.15393203883495146,0.2630295032519559,0.0,0.0,6.35e-06,6.35e-06,1.849514563106796e-07,3.591290413799604e-07,0.0,2.0,229.0,227.0,87.98058252427184,96.86869638985766,12.0,6,0.6221930085441597,0.5890378278530525,0.5828250731911212,0.5825427939438607,0.5825246168100466,True,0.792997622442975,0.16158710903272275,0.39166666666666666,0.5729166666666666,0.035416666666666666,0.0
Na3.05La0.05Zr1.95Si2PO12,NASICON,Monoclinic,0.00096,"1,16",,,74.0,10.1007/s10854-019-02067-5,Na3.05 La0.05 Zr1.95 Si2 P1 O12,8.0,57.0,49.0,12.638403990024937,6.050671326670853,8.0,2.0,87.0,85.0,68.60598503740648,25.327703185925458,87.0,15.9994,138.90547,122.90607000000001,26.637827022643393,13.844159639579358,15.9994,54.8,2128.0,2073.2,483.2570324189526,563.6131541470512,54.8,1.0,16.0,15.0,12.26932668329177,5.083301720760443,16.0,2.0,6.0,4.0,2.603491271820449,0.7223835672663727,2.0,66.0,207.0,141.0,98.69825436408978,39.140055099159824,66.0,0.93,3.44,2.51,2.6311720698254364,0.9681730835007244,3.44,1.0,2.0,1.0,1.8478802992518701,0.2579585947848584,2.0,0.0,4.0,4.0,2.743142144638404,1.5300899870025684,4.0,0.0,2.0,2.0,0.19700748129675807,0.3547117244295744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.788029925187033,1.4718813937724267,6.0,0.0,1.0,1.0,0.15211970074812967,0.2579585947848583,0.0,0.0,4.0,4.0,1.7456359102244388,0.8793477652502162,2.0,0.0,9.0,9.0,0.800498753117207,1.4412970068594102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6982543640897756,1.3524915889826554,2.0,9.105,36.8975,27.7925,15.410350611559352,7.547551854235632,9.105,0.0,1.625,1.625,0.15815461346633417,0.26898116305246855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,84.11221945137157,94.50961125863644,12.0,6,0.635019668820331,0.6036305250357573,0.5986600635799855,0.5985101627505881,0.5985038097443998,True,0.792997622442975,0.15674978238910814,0.38593749999999993,0.5729166666666666,0.041145833333333326,0.0
Na3.10La0.1Zr1.9Si2PO12,NASICON,Monoclinic,0.0013,"1,16",,,75.0,10.1016/j.jpowsour.2012.01.131,Na3.1 La0.1 Zr1.9 Si2 P1 O12,8.0,57.0,49.0,12.676616915422885,6.101185614217469,8.0,2.0,87.0,85.0,68.36318407960198,25.627088438404993,87.0,15.9994,138.90547,122.90607000000001,26.74736287402985,13.992447226850818,15.9994,54.8,2128.0,2073.2,480.65159203980096,558.5963812776911,54.8,1.0,16.0,15.0,12.238805970149253,5.11620999480211,16.0,2.0,6.0,4.0,2.606965174129353,0.7247345362738545,2.0,66.0,207.0,141.0,98.94527363184079,39.337640157421845,66.0,0.93,3.44,2.51,2.62636815920398,0.9715007054280832,3.44,1.0,2.0,1.0,1.845771144278607,0.26088463156852554,2.0,0.0,4.0,4.0,2.7363184079601988,1.5351105170664092,4.0,0.0,2.0,2.0,0.19402985074626863,0.34944679587138927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.776119402985074,1.4836266429048788,6.0,0.0,1.0,1.0,0.15422885572139303,0.26088463156852554,0.0,0.0,4.0,4.0,1.7412935323383083,0.8836414940224253,2.0,0.0,9.0,9.0,0.8009950248756217,1.4425880547511196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6965174129353233,1.3549664612262071,2.0,9.105,36.8975,27.7925,15.478846837235322,7.610563387743669,9.105,0.0,1.625,1.625,0.15776119402985075,0.2684294943194475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,84.47263681592038,94.740724239499,12.0,6,0.6336793089547436,0.602226689407209,0.597179929050394,0.5970219935606241,0.5970150059821467,True,0.792997622442975,0.15737961087093863,0.38645833333333335,0.5729166666666666,0.040625,0.0
Na3.15La0.15Zr1.85Si2PO12,NASICON,Monoclinic,0.0015,"1,16",,,76.0,10.1016/j.jssc.2009.10.030,Na3.15 La0.15 Zr1.85 Si2 P1 O12,8.0,57.0,49.0,12.714640198511166,6.151543325800911,8.0,2.0,87.0,85.0,68.12158808933003,25.923193911667454,87.0,15.9994,138.90547,122.90607000000001,26.856355123176183,14.140268673361701,15.9994,54.8,2128.0,2073.2,478.0590818858561,553.5993719559876,54.8,1.0,16.0,15.0,12.208436724565757,5.1487294423338605,16.0,2.0,6.0,4.0,2.610421836228288,0.7270533036962239,2.0,66.0,207.0,141.0,99.1910669975186,39.53278451317353,66.0,0.93,3.44,2.51,2.621588089330025,0.9747834171751565,3.44,1.0,2.0,1.0,1.8436724565756824,0.26377848518247143,2.0,0.0,4.0,4.0,2.729528535980149,1.5400624349635796,4.0,0.0,2.0,2.0,0.19106699751861045,0.344205062527323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.764267990074442,1.4952373329064275,6.0,0.0,1.0,1.0,0.15632754342431762,0.26377848518247143,0.0,0.0,4.0,4.0,1.7369727047146404,0.8878818292089724,2.0,0.0,9.0,9.0,0.8014888337468984,1.4438731843678618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.694789081885856,1.3574247732576397,2.0,9.105,36.8975,27.7925,15.547003131270223,7.672857327567513,9.105,0.0,1.625,1.625,0.1573697270471464,0.26787998202070085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,84.83126550868488,94.9683822940847,12.0,6,0.6323747219138657,0.6008384229498753,0.5957080158536343,0.5955412873998633,0.5955335927090195,True,0.792997622442975,0.1580007094025496,0.3869791666666666,0.5729166666666666,0.04010416666666667,0.0
Na3.2La0.2Zr1.8Si2PO12,NASICON,Monoclinic,0.0018,"1,16",,,77.0,10.1016/j.pmatsci.2017.04.007,Na3.2 La0.2 Zr1.8 Si2 P1 O12,8.0,57.0,49.0,12.752475247524755,6.201744926967946,8.0,2.0,87.0,85.0,67.88118811881189,26.216057249289282,87.0,15.9994,138.90547,122.90607000000001,26.964807806732676,14.287625442211551,15.9994,54.8,2128.0,2073.2,475.47940594059406,548.6220174492697,54.8,1.0,16.0,15.0,12.178217821782178,5.180864621115577,16.0,2.0,6.0,4.0,2.613861386138614,0.7293402607587492,2.0,66.0,207.0,141.0,99.43564356435644,39.725517106166066,66.0,0.93,3.44,2.51,2.616831683168317,0.9780217625722969,3.44,1.0,2.0,1.0,1.8415841584158419,0.2666405254386823,2.0,0.0,4.0,4.0,2.722772277227723,1.5449465738653074,4.0,0.0,2.0,2.0,0.18811881188118815,0.3389863738849133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.752475247524752,1.5067150279384376,6.0,0.0,1.0,1.0,0.15841584158415842,0.26664052543868244,0.0,0.0,4.0,4.0,1.7326732673267327,0.8920694049602982,2.0,0.0,9.0,9.0,0.801980198019802,1.4451524360356829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6930693069306932,1.359866679737281,2.0,9.105,36.8975,27.7925,15.614822017908912,7.734442001475935,9.105,0.0,1.625,1.625,0.156980198019802,0.2673326144495638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,85.18811881188118,95.19262817370847,12.0,6,0.6311056051676549,0.5994656853605465,0.5942442851776475,0.5940679940098069,0.5940595152897331,True,0.792997622442975,0.1586131843230168,0.38750000000000007,0.5729166666666667,0.03958333333333334,0.0
Na3.25La0.25Zr1.75Si2PO12,NASICON,Monoclinic,0.0032,"1,16",,,78.0,10.1021/cm0300516,Na3.25 La0.25 Zr1.75 Si2 P1 O12,8.0,57.0,49.0,12.790123456790123,6.251790885535742,8.0,2.0,87.0,85.0,67.64197530864197,26.505715592135346,87.0,15.9994,138.90547,122.90607000000001,27.072724921481484,14.434519001737543,15.9994,54.8,2128.0,2073.2,472.91246913580244,543.6642097241274,54.8,1.0,16.0,15.0,12.148148148148149,5.212620027434841,16.0,2.0,6.0,4.0,2.617283950617284,0.7315957933241884,2.0,66.0,207.0,141.0,99.67901234567901,39.91586648376772,66.0,0.93,3.44,2.51,2.612098765432099,0.9812162780064014,3.44,1.0,2.0,1.0,1.8395061728395061,0.26947111720774275,2.0,0.0,4.0,4.0,2.7160493827160495,1.5497637555250723,4.0,0.0,2.0,2.0,0.18518518518518517,0.33379058070416096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.7407407407407405,1.5180612711476908,6.0,0.0,1.0,1.0,0.16049382716049382,0.2694711172077427,0.0,0.0,4.0,4.0,1.728395061728395,0.8962048468221308,2.0,0.0,9.0,9.0,0.8024691358024691,1.4464258497180307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.691358024691358,1.362292333485749,2.0,9.105,36.8975,27.7925,15.682305996465432,7.795325625440511,9.105,0.0,1.625,1.625,0.15659259259259262,0.2667873799725652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,85.54320987654322,95.41350403901843,12.0,6,0.6298716552505726,0.5981084358724954,0.5927887004086123,0.5926020640943475,0.5925927196593128,True,0.792997622442975,0.15921714051216368,0.38802083333333337,0.5729166666666667,0.0390625,0.0
Na3.3La0.3Zr1.7Si2PO12,NASICON,Monoclinic,0.0034,"1,16",,,79.0,10.1007/BF02375549,Na3.3 La0.3 Zr1.7 Si2 P1 O12,8.0,57.0,49.0,12.82758620689655,6.30168167147953,8.0,2.0,87.0,85.0,67.4039408866995,26.792205586158364,87.0,15.9994,138.90547,122.90607000000001,27.180110424827586,14.580950825208085,15.9994,54.8,2128.0,2073.2,470.35817733990143,538.7258414424034,54.8,1.0,16.0,15.0,12.11822660098522,5.244000097066175,16.0,2.0,6.0,4.0,2.6206896551724137,0.7338202819772379,2.0,66.0,207.0,141.0,99.92118226600985,40.10386080710524,66.0,0.93,3.44,2.51,2.607389162561576,0.9843674925380378,3.44,1.0,2.0,1.0,1.83743842364532,0.27227062049552286,2.0,0.0,4.0,4.0,2.70935960591133,1.554514790458395,4.0,0.0,2.0,2.0,0.18226600985221672,0.3286175350044893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.7290640394088665,1.5292775849935694,6.0,0.0,1.0,1.0,0.1625615763546798,0.27227062049552275,0.0,0.0,4.0,4.0,1.7241379310344827,0.9002887718702226,2.0,0.0,9.0,9.0,0.8029556650246306,1.447693465019777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.689655172413793,1.3647018855104465,2.0,9.105,36.8975,27.7925,15.749457541630047,7.855516305375427,9.105,0.0,1.625,1.625,0.15620689655172415,0.2662442670290471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,85.89655172413794,95.63105146933921,12.0,6,0.6286725678009175,0.5967666332405874,0.5913412271195377,0.5911434493204331,0.5911331523188,True,0.792997622442975,0.1598126814135571,0.3885416666666667,0.5729166666666667,0.03854166666666666,0.0
Na3.35La0.35Zr1.65Si2PO12,NASICON,Monoclinic,0.002,"1,16",,,80.0,10.1021/cm011149s,Na3.35 La0.35 Zr1.65 Si2 P1 O12,8.0,57.0,49.0,12.864864864864865,6.351417756823162,8.0,2.0,87.0,85.0,67.16707616707616,27.075563390059703,87.0,15.9994,138.90547,122.90607000000001,27.286968235282554,14.726922390524539,15.9994,54.8,2128.0,2073.2,467.8164373464372,533.8068059571743,54.8,1.0,16.0,15.0,12.088452088452087,5.275009206213138,16.0,2.0,6.0,4.0,2.624078624078624,0.7360141021074681,2.0,66.0,207.0,141.0,100.16216216216215,40.28952785709542,66.0,0.93,3.44,2.51,2.6027027027027025,0.9874759280164684,3.44,1.0,2.0,1.0,1.8353808353808354,0.27503939051850596,2.0,0.0,4.0,4.0,2.7027027027027026,1.5592004781193969,4.0,0.0,2.0,2.0,0.17936117936117935,0.3234670900518566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.717444717444717,1.5403654715694028,6.0,0.0,1.0,1.0,0.16461916461916462,0.275039390518506,0.0,0.0,4.0,4.0,1.7199017199017197,0.9043217888426733,2.0,0.0,9.0,9.0,0.8034398034398033,1.4489553211911932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.687960687960688,1.3670954850316028,2.0,9.105,36.8975,27.7925,15.816279103771743,7.915022038846283,9.105,0.0,1.625,1.625,0.15582309582309584,0.26570326413078255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,86.24815724815724,95.8453114718471,12.0,6,0.6275080376021336,0.5954402357267827,0.5899018330588053,0.589692102319676,0.589680760331283,True,0.792997622442975,0.16039990905708987,0.38906250000000003,0.5729166666666666,0.03802083333333333,0.0
Na3.4La0.4Zr1.6Si2PO12,NASICON,Monoclinic,0.0013,"1,16",,,81.0,10.1016/S0167-2738(98)00266-5,Na3.4 La0.4 Zr1.6 Si2 P1 O12,8.0,57.0,49.0,12.901960784313726,6.400999615532487,8.0,2.0,87.0,85.0,66.93137254901961,27.3558246828143,87.0,15.9994,138.90547,122.90607000000001,27.39330223294118,14.872435179930799,15.9994,54.8,2128.0,2073.2,465.2871568627451,528.9069973087275,54.8,1.0,16.0,15.0,12.058823529411766,5.305651672433679,16.0,2.0,6.0,4.0,2.6274509803921573,0.7381776239907729,2.0,66.0,207.0,141.0,100.40196078431373,40.47289504036909,66.0,0.93,3.44,2.51,2.5980392156862746,0.9905420991926183,3.44,1.0,2.0,1.0,1.8333333333333335,0.2777777777777777,2.0,0.0,4.0,4.0,2.696078431372549,1.5638216070742024,4.0,0.0,2.0,2.0,0.17647058823529413,0.3183391003460208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.705882352941177,1.5513264129181084,6.0,0.0,1.0,1.0,0.16666666666666669,0.2777777777777778,0.0,0.0,4.0,4.0,1.715686274509804,0.9083044982698961,2.0,0.0,9.0,9.0,0.8039215686274511,1.4502114571318727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.686274509803922,1.369473279507882,2.0,9.105,36.8975,27.7925,15.882773109236275,7.97385071674856,9.105,0.0,1.625,1.625,0.15544117647058825,0.26516435986159176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,86.59803921568628,96.05632449058055,12.0,6,0.6263777586260113,0.594129201086038,0.5884704881386474,0.5882479766908938,0.5882354913182567,True,0.792997622442975,0.16097892408115855,0.38958333333333334,0.5729166666666667,0.0375,0.0
